x,y,Position
-9.698022,8.525599,Project & Product Manager 
32.208366,2.1757166,Jefe de personal
-7.195559,-4.1475544,Marketing Manager
20.59445,-7.1870065,Coordinador de control de calidad
19.83649,3.5487468,Traductor inglés-español
29.390062,14.634486,EJECUTIVO DE VENTAS HOGAR 
12.948404,1.8968192,Psicólogo educacional
14.612609,-1.3557234,estudiante 
13.922311,-0.76930207,Profesional Independiente
22.01859,-6.7234364,Coordinador comercial
10.876315,-7.2938113,"Responsable de temas económicos, comerciales y de cooperación"
14.379403,-7.143687,Especialista Estructural
1.841375,-10.084092,Asesor de tecnología de la información
9.720454,19.996624,Asistente contable
11.963186,-4.8985515,"Gerente propietario, COCINARTE catering & eventos"
18.10136,-13.855276,Planificador de Mantenimiento
18.203735,10.563797,Técnico electrónico
-13.482509,19.61832,Talent Search
24.320288,19.857977,Socio Gerente
-6.1952915,-2.9735644,Brand Marketing Manager
-2.0250216,-16.229982,CRM-specialiste
15.669907,-8.61599,Pasante en el área de calidad y procesos
11.02239,-21.905796,ENCARGADO ADMINISTRATIVO DOCUMENTAL
15.769474,24.000895,Gerente general
-10.544354,-0.76231456,Systems Administrator
-8.254342,22.978706,Product Manager Products
13.042047,-10.810263,Compras  Estratégicas 
-0.41194883,9.114145,General Manager
29.959326,2.5390487,Jefe de Infraestructura y Soporte TI
-21.376657,16.986332,QA Tester
10.070657,-23.530558,Conselheiro de Administração
29.467005,14.328697,Ejecutivo de ventas
-7.195559,-4.1475544,Marketing Manager
5.229109,-19.037092,Supervisor de importación y exportación
6.9009542,-10.264124,"Administrador, encargado de Marketing Digital"
-37.80935,1.9385893,Software Developer
-22.939217,6.8838706,Senior Software Development Engineer
-12.714298,13.899293,Headhunter
10.131285,15.792747,CONTADORA
12.304144,20.621885,Ventas
-1.9440306,16.202578,CCO
18.714777,-13.377017,"OPERADOR, LOGISTICA DE EVENTOS, LOCUTOR Y ANIMADOR."
-36.99094,2.4080517,Software Developer
36.681484,7.5210543,GERENTE COMERCIAL
-8.117101,5.176907,Marketing y community manager
-10.309495,-3.907533,Salesperson
-15.815826,-3.31837,Senior Payroll Analyst
18.223618,12.288908,Miembro del Consejo de selección de Proyectos del MITIC
10.014854,8.780962,Coordinador Comercial Americana Advance
31.940395,-13.718062,Gerente Corporativo de Recursos Humanos
4.945522,-18.980652,Supervisora comercial
10.026947,-24.03675,Asistente de Gcia.Administrativa
-12.883024,-1.2187601,Senior Partner
7.052698,-4.940185,Analista de Marketing
-15.497784,7.393796,"Sr Recruiter, Technology & Talent Operations"
-0.6636054,-14.443324,Analista/Programador
11.618295,-15.79711,Analista de sistemas
21.911337,-5.1745358,Coordinadora de RR. HH.
2.2662253,-8.530692,Ejecutivo Comercial en Seguridad de la Información. 
-5.193499,22.297247,Back Office latam
7.6043615,18.444777,panaderia
7.1261883,-7.6167574,Especialista en ventas y marketing
-13.30284,20.205946,Talent Acquisition 
-6.195148,-2.9730673,Brand Marketing Manager
17.593893,6.9152255,Encargado de aseguramiento de calidad
10.611164,-23.941824,Técnico Administrativo Gerencia Comercial
19.15362,4.196991,Protección de activos
0.8138713,-24.869959,Director Nacional WIJEX BOLIVIA
13.719457,-1.9683973,Psicóloga Organizacional
23.956423,1.771107,Mecánico de automóviles
35.56222,-2.7891898,Ejecutiva Comercial 
14.863277,-22.078485,Gestor de Negocio Adquirente para Banco Santander
6.266437,-21.111372,Superintendente de Mantenimiento  
16.820581,9.539157,Analista de infraestructuras
-19.872423,14.236202,"IT Support, Infrastructure / Networking"
0.7597799,-13.943489,Desarrollador de back-end
16.249672,13.459613,Fabricacion de Toldos y Cortinados para exterior
-1.8061943,-0.75616944,CEO
12.232003,3.9726496,Coordinador de Tecnología - Arquitectura e Integración de Sistemas 
-13.259378,24.559025,Go Lang fullstack developer
-20.499321,8.622898,Lead Software Engineer
12.646009,-19.791597,Encargada de Selección y Desarrollo Organizacional
18.992943,2.6714692,Jefe de Compras e Importaciones
-15.486748,16.733593,Recruiter IT 
-36.331482,-0.49549854,Software Development Engineer
10.329946,-15.348415,Analista Postventa Senior
-3.573879,12.560395,Marketing
-6.631809,-21.109367,DIRECTOR
12.285488,-17.976278,"Analista de Desarrollo Organizacional, Analista de Búsqueda y Selección"
0.5540857,-13.442596,Programador de sistemas
22.29123,-20.303816,Analista Contable
23.853811,17.330557,Gerente 
-15.681206,10.002232,Developer
-4.392598,13.300454,Customer and Shopper Marketing /Home & Hygiene  (OLA CIF & SURF) 
36.67181,7.532513,Gerente comercial
-3.4560592,-4.6750474, Director of Operations/ LATAM & USA |  Sales & Recruiting |  IT recruiting Services
17.26348,6.5990753,Encargado del sistema de gestión de calidad
11.515239,1.4325403,Diseñador y Tutor En Campo Virtual
-24.630981,16.98159,Fullstack developer
10.424016,15.902099,contadora tributarista
5.167567,-0.5402751,Gerente superior de marketing
31.217567,-13.820192,Gestión de recursos humanos
31.053808,-13.61334,GERENTE DE RECURSOS HUMANOS
8.824654,10.947044,Fundador
-19.080685,18.609394,Quality Assurance Lead
16.188648,-12.396148,Jefe de organización
22.956358,-7.8646474,Traductor público 
25.269081,3.0318117,Técnico en TIC'S
-17.874273,-2.8635836,Junior Business Analyst
25.7802,-3.3371913,Gerente de Proyecto
9.556847,5.3607764,Analista de Testing Automatizado
11.14943,-13.085457,Analista de desarrollo de sistemas
19.784948,5.067061,Emprendedora Oficial ESSEN Paraguay
-19.356613,13.85153,Network Planning Engineer
24.320044,19.85773,Socio Gerente
5.2489796,9.875906,Vicepresidente Bolivia
6.7961793,-14.829176,Consultor de tecnologia
-22.802065,6.1761045,Senior Software Engineer
-15.945708,13.291334,Profesional Senior II
8.198266,-5.0845075,Jefa de marketing y comercial
-2.21008,-4.2450056,Executiva & Innovation Manager
26.22755,6.5516295,Auxiliar Comercio Exterior 
20.66394,-9.06579,Responsable de dotación de personal
9.123141,-14.324756,Analista Senior de Productos
21.611483,4.328462,Disponibilidad inmediata
12.421552,-18.218771,Analista de Selección y Desarrollo Organizacional
13.919823,2.3213923,Ejecutiva de Cuentas Senior - Busqueda y Selección
31.053621,-13.61325,Gerente de Recursos Humanos
21.68084,4.404796,Asistente de Adquisiciones y comercio exterior
24.031017,-7.868653,creador de contenido
10.5254345,14.148033,Pasante
-1.6346949,25.19577,Chófer
16.2148,-6.0609617,Ingeniero especialista 
17.4539,-3.9583187,Encargado de control documental
29.46704,14.328996,Ejecutivo de ventas
-27.070284,-5.872819,System Analyst
-34.964783,2.3879867,Software Developer
-37.172497,-2.5359468,Software Engineer
23.293932,-8.502773,Editora Revista Ejecutivos
25.450315,6.6082997,Asesor de inversiones
8.875906,-7.0660453,Servicios para empresas
-4.1092253,-23.721977,Directora
16.274279,-5.3706517,Ingeniero y Asesor en Comercios Modernos
-15.547043,10.879854,UX/UI Designer
19.019749,-11.944406,Directora Ejecutiva de la ONG
-23.830244,7.849729,Senior Software Developer
19.531305,24.683825,Gerente General
33.67658,-10.536791,Jefa de recursos humanos
19.531305,24.683825,Gerente general
31.489632,1.0493809,Jefe de unidad
28.80768,15.290036,Especialista en ventas comerciales
9.63502,18.90937,Asesor legal
18.92042,2.7050674,Jefe de Importaciones y Registros
7.930513,24.302082,Proprietário
-4.404547,18.005802,Head of Product 
4.025957,20.225952,Co-Founder
21.524809,6.5404577,Trabajo forma independiente
8.535645,-12.657689,Consultoría Organizacional e Internacional
13.777041,4.8960752,Jefa de Division Planificacion y Seleccion
-21.568592,10.885953,Frontend Engineer
10.879988,17.56555,Secretaria Ejecutiva
14.037422,-10.837132,Jefe de Proyecto Compromisos Condor
18.39289,-14.7139435,Coordinador de SAP
21.842056,-6.636045,Coordinador Técnico
16.965868,25.370945,Gerente general
8.761214,17.656082,ASESORA
22.217926,0.8488702,Ejecutivo de Cuentas Corporativas Grupo Epem
28.603195,-17.185343,Jefa de Gestión de Talento Humano
2.3265123,11.6183,General Manager
25.263529,-0.09371799,Técnico en Gestión Aduanera
21.392967,6.6120996,distribuidora Independiente
10.487046,-9.01897,Experiencia al Cliente
27.095165,10.008238,Gerente de Marca
5.2058134,-0.24562828,Gerente de marketing
5.607918,16.027382,titular
20.887205,11.06641,Delegado  en Paraguay y Perú 
22.341234,-17.707441,Analista de Selección de Personal
5.420727,8.405754,Responsable de reporting
10.491588,14.09423,Soporte
28.370493,12.857404,Asesor de ventas Citroën Paraguay 
3.719287,-20.093481,Director de Planificación y Monitoreo
36.67344,7.537065,Gerente Comercial
-25.61471,14.599856,Senior Software Engineer Backend
28.451551,5.003043,Ejecutivo de cuentas
4.28969,-8.523039,Analista DOC
18.740973,-18.53454,Analista de operaciones
21.198479,-20.727924,Analista de RRHH
18.650036,-8.36662,Especialista técnico
24.850487,-4.6896443,Lider de Proyecto
21.21182,0.51715,Reparto y Distribución
12.420246,-18.293978,Analista de Organización y Procesos
25.675812,-7.0713515,Docente Técnico
25.89769,12.592189,Sub Gerente Ventas KA
17.576132,12.808835,Coordinadora de Inversiones Inmobiliaria
8.628161,10.026572,Desarrollador
-16.75994,23.364647,Senior Consultant at EY Wavespace Madrid - Artificial Intelligence Center
1.5386262,-21.243,Director Administrativo y Financiero
16.717127,-19.601395,Auditor de aseguramiento de la calidad
1.7420789,-9.438407,Especialista en soporte para equipos informáticos
19.610834,8.534205,"Perito Naval en Seguridad, Protección y Contaminación Maritima."
-34.399822,2.390242,Software Developer
-12.008864,2.3668149,Real Estate Consultant
10.879192,16.617533,Perfil comercial
26.051558,0.5823262,Gerente de Recursos Humanos. AMX Paraguay S.A. CLARO
17.96784,-5.4508934,Encargado del Dpto. de Importaciones
19.09135,21.502426,Gerente General
6.0943995,-22.128902,Administrador y Encargado de RRHH
25.807446,11.972161,Gerente de PostVenta
15.704608,-19.26622,Analista Financiero 
18.551414,21.25383,Gerente general
14.279613,0.8746182,Docente Universitaria
9.856369,-22.784777,Administradora de Condominios
-24.089273,16.848253,Frontend Developer
-37.17342,-2.537168,Software Engineer
15.705473,15.106449,resònsable de area
0.98846453,7.270469,Chairman
2.4566298,23.116652,Founder
36.66884,7.541328,Gerente comercial
25.199522,12.527136,Gerente de sucursal
-9.442778,-20.852161,Director
21.8097,7.764935,encargado
-5.5475593,20.189617,Controller
16.888021,-7.8378057,Jefe de Proyectos de Sistemas
21.874819,3.2576983,Oficial de Negocios Especializados
27.858313,-13.723261,Gerente de Desarrollo de Personas
-7.212023,-4.822239,Public Relations Communication Manager
27.392069,4.912338,Encargada de Selección y Do
28.471642,5.1641493,Ejecutivo de cuentas comerciales
-24.790485,16.623823,Full-stack Developer
-14.252562,1.154953,Consultant
-1.639638,-0.47979316,CEO
34.11664,0.25411478,Jefe comercial
20.931858,16.846209,Gerente B2C
9.8808775,-23.602463,Miembro del Consejo de Administración
-13.254298,13.447535,cashier
2.0481596,-8.557592,Gerente de Tecnologías de la información
25.0182,7.116657,Gestor de Carteras de Inversiones
9.063728,14.305123,Vendedor
26.14263,7.272352,Asesor de ventas
-24.479965,11.619401,Java Software Engineer
-23.02172,7.906137,Senior Software Developer at Fintech.works
-2.1864104,-4.0177665,Product Manager HPE Aruba
-37.170433,-2.5334117,Software Engineer
-11.190323,2.2859619,Real Estate Sales Representative
34.258953,0.34045553,Jefa comercial
22.580473,-8.956397,Representante Tecnico Corporativo.
-1.0989964,-27.084517,Director creativo
-2.8922057,25.107058,Fellow
7.6643095,2.2783277,Arquitecto de software
-11.288292,8.141341,Webmaster
34.115814,0.255803,Jefe Comercial
6.4212465,16.857069,Desarrollo Sw & Hw
24.86659,-4.719906,Lider de Proyectos
2.237411,-8.288269,Socio - Gerente Tecnología de la Información
21.042711,-13.773824,Agente de seguros de vida
-9.973966,-8.888097,Technology Manager
21.08589,-19.789293,Analista de Canales
15.5934105,11.736493,Analista de Modelos de Riesgos
9.760563,-16.340494,Analista Desarrollador
1.8867824,-12.643018,Programador
21.076605,-11.687402,Auxiliar de Depósito
-1.6702082,-0.8212253,CEO
-10.337962,9.690667,Project Team Lead
-17.164677,4.9041996,Technical Lead 
-13.597418,8.550188,Software Team Lead
10.321707,6.560603,Tutor Virtual Profesional de la ASOMTV
0.46895197,-13.799413,Desarrollador de software
-17.888706,-7.084451,Senior BI Analyst
-37.170784,-2.5340736,Software Engineer
1.0300827,-13.91816,Desarrollador de Frontend y Backend
8.628161,10.026572,Desarrollador
-7.815991,-5.8545995,Sales Manager
-9.497824,4.76757,Digital Marketing Consultant & Web Designer Expert
-20.044891,8.866458,Lead Software Developer
-17.164688,4.9041686,Technical Lead
12.303771,2.970569,Responsable de mantenimiento y calibración de  instrumentos de medición
-1.042514,10.799213,Community Manager
0.9511163,-9.202547,Analista de sistemas informáticos
-9.155415,-1.8782294,Assistant Purchasing Manager
19.855648,9.900701,Propietaria de la Empresa Metallbau 
15.597156,15.182968,Ingeniero de optimización de radiofrecuencia
-7.220584,-21.754038,Director
-21.90504,13.9439,Test Automation Engineer
10.445303,-9.033646,Ejecutivo de atención al cliente
29.466974,14.328747,Ejecutivo de ventas
-22.802065,6.1761045,Senior Software Engineer
16.882904,21.492916,Gerente general
9.915266,-23.675222,Encargado Administrativo
-3.4146347,5.8413725,Corporate Affairs
21.879372,3.0971048,Jefe de Facturación y Cobro 
-0.4798843,11.644756,Manager
20.185303,0.050693147,Mantenimientos
29.654469,8.970529,Gerente de TI
-8.386642,-5.0516686,Sales Marketing Manager
36.674534,7.539117,Gerente Comercial
4.417343,10.681669,Presidente
-3.2938273,16.212944,Broker Owner
-24.091286,16.72135,Front End Developer
13.861759,-22.484797,"Gerente FAS (Finanzas, Administración & Sistemas)"
21.35921,-3.5302958,Líder de Departamento de Soporte 
1.9847231,-5.4976196,profesor
5.7796764,-25.000683,Supervisor de obras
24.542118,12.17683,Gerente de Zona Base Sucre
15.824412,23.038298,Gerente General
3.6370044,-25.403824,Directora en ABBO Talento Humano
-3.293864,16.21286,Broker Owner 
9.565028,-23.116884,Administradora de obras
-11.020694,13.9912815,H2R Supervisor
-1.5920773,-0.44266975,CEO
0.3104536,5.503833,Director General CEO
24.367796,-10.770216,Agente Inmobiliario
-10.654203,-2.3655767,Financial Services Manager
7.2925606,24.912323,Propietario
10.131285,15.792747,Contadora
-5.79625,-20.5339,Socio - Director
29.06475,-17.275845,Jefe de Talento Humano 
15.971864,-6.328505,Ingeniero de proyecto
19.146511,-18.672087,Analista Funcional / I+D
-3.2762733,17.36386,Product Owner 
-7.195559,-4.1475544,Marketing Manager
8.182949,7.978976,Consultora
-4.4277625,-22.542742,Director comercial
24.367397,-10.769784,Agente inmobiliario
26.756424,-14.087375,Asistente de Recursos Humanos
-1.692288,27.250185,DHL Global Forwarding Paraguay
15.296929,10.457963,Analista de Reclutamiento y Selección
10.917824,-20.46748,Gerente de Administración y Recursos Humanos
-5.1114354,-2.777594,Brand Manager
5.372553,-15.446793,Consultor en recursos humanos
22.694748,4.686044,"La LLave para salir de tu prisión mental de estrés, ansiedad o depresión (Segunda Edición)"
-8.529942,2.5936232,Business Development Manager 
-2.9676795,-11.68001,Analista Data Mining
7.443341,-5.40112,Encargada de Marketing y Comercial
4.004315,-9.39692,Desarrollador Senior
11.006913,14.577749,Asistente RRHH
4.417343,10.681669,Presidente
7.2925572,24.912373,Propietario
14.246066,0.7312681,Educación
9.758164,-16.340847,Analista desarrollador
-12.882942,-1.2188764,Senior Partner
25.150711,-2.6183991,Propietario y Gerente General
1.4549843,-13.888314,Consultor de Seguridad de la Información
22.6115,3.5558152,Encargado de continuidad de negocio
13.918505,2.2935367,Ejecutiva de Cuentas Senior/Búsqueda y Selección 
20.674658,8.952252,Gerente Comercial - Competiciones de Clubes
-13.2183895,8.341909,Branch Director & Software Engineer
-18.238153,-0.010362152,Commercial Operations Analyst: Crop Protection PY & BO.
-7.040287,-19.533625,Director
31.04791,0.6365596,Jefe de seguridad.
16.800352,9.061395,Analista de Infraestructura
33.68251,-10.534014,Jefe de recursos humanos
2.7439337,3.3049676,Sales Consultant - B2B. Territory Owner Argentina-Paraguay-Uruguay
22.301754,-5.4426894,Coordinadora de Selección
-2.0351586,10.22673,Country Manager
32.67019,2.9246643,Jefe de Planta - Puerto Paloma
32.654854,10.7647505,Propietario gerente
6.2656965,-17.269415,Director de Programas y Proyectos de Agua Potable y Saneamiento
12.618404,-7.6592097,Sub Gerente de logística
-1.1086086,4.315216,Chief Executive Officer (CEO)
27.075783,12.932108,Gerente de Ventas
9.108227,1.67101,Ingeniero de telecomunicaciones
-36.21779,1.5884696,Software Developer
